dgp,model_key,model,weight,mo_nll,mo_prob_mse,mo_prob_mae,seed,decision_regret
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6340824303760799,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6302678573079253,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6592241357051211,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6542975528360454,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6507024075194239,0.0,0.0,8,
objective_specific_noise,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6013572027622623,0.003946513436909446,0.04892638151214922,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.72786935093388,0.04757663288124586,0.1752193445873294,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6548961401445588,0.01970738599869009,0.11129061593777105,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.6978536692575169,0.018512665995546122,0.11012186894196982,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.6375860934673521,0.007017463050635515,0.06652545247656486,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6860857344272929,0.021031605724786545,0.11639876921627977,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6771457558761729,0.011319634054450918,0.08557578531450803,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.7039897907144963,0.02426304023092025,0.12621719060257564,9,
objective_specific_noise,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6716647217682781,0.008547512889538351,0.07398783590645609,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6043110870708377,0.004489927159777124,0.05456792793854588,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6831639081307419,0.036133508250887535,0.15059739321464002,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6388142241381777,0.015371964329658885,0.09852561446572984,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6831242506964652,0.012704365405333156,0.09017990828538536,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.636674998789158,0.005943531996524523,0.06197935444940516,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6684922260699708,0.015267191370061715,0.09823825602722937,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6700240841898888,0.008029372758184805,0.07144505512912472,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6836285962626365,0.016903042298898056,0.10395218993628605,9,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6664901852956049,0.0063976369581223115,0.0637143052157468,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6013572027622623,0.003946513436909446,0.04892638151214922,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.72786935093388,0.04757663288124586,0.1752193445873294,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.6548961401445588,0.01970738599869009,0.11129061593777105,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6888603277353306,0.014709486854294443,0.09813414855626547,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6368686230380496,0.0064243943892025954,0.06347712669218647,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6824551204823798,0.01977661144491025,0.11298069225281406,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6746157609411227,0.009546915723836825,0.07874329471819927,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.6951337827165895,0.02125855302823745,0.11784710470689143,9,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6667506636723441,0.006828453986342151,0.06645772128992558,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6011983770471002,0.0037223720006198426,0.04774450092200862,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.669717703557625,0.03195926924123594,0.1417036234458204,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6393520263748221,0.015518833172303938,0.09889302655091876,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6788084033054876,0.010624880390735853,0.08294273049072788,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6356100366180841,0.005526296881206726,0.059108440786587474,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6644603221865135,0.013755915265651297,0.09341902562438273,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6690735165659972,0.007050965062467711,0.06705641889621916,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6782327570234514,0.014707638754123212,0.09715391926831674,9,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.662878101918394,0.005167928193729988,0.05730901130625982,9,
objective_specific_noise,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.5927418166196571,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.6038998176203102,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.6020700183896504,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6583853927241625,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6261323799387939,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6358300323986495,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6600018101466993,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6462770603799077,0.0,0.0,9,
objective_specific_noise,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6512642595891055,0.0,0.0,9,
equal_noise_control,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6367043772452904,0.019504422543245217,0.11021692057838045,0,
equal_noise_control,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.650780554029183,0.01949738465061402,0.1099484613864217,0,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6481398577543904,0.019281562405108997,0.10947652387248126,0,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.6900150476998947,0.01208892956416626,0.08803911949582381,0,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.661533651162826,0.0109722706134225,0.08349849878023831,0,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6685952247395275,0.011164372163391039,0.08441155782691336,0,
equal_noise_control,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6753424621345936,0.0080673531260991,0.0715286595214023,0,
equal_noise_control,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.6764389726573806,0.010382232413467285,0.08149504655795944,0,
equal_noise_control,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6798483380338909,0.011054748081892185,0.08400545299745045,0,
equal_noise_control,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6263559766144443,0.015786509649722818,0.09897398577456938,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6381227869025234,0.015863424496697427,0.09890478632122159,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6365203668934979,0.015670805834236523,0.0983332159808402,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6816042491732783,0.009078745923636786,0.0761094172490574,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6541662673144135,0.008709628210096692,0.07412734310377932,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6609916713350272,0.008881313809831627,0.07496485938120424,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6708315436054026,0.006154871137807293,0.06217686607782553,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.669916780093239,0.00800363885167155,0.07118046467452946,0,
equal_noise_control,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6728400339544421,0.008385274252139488,0.07292243754874028,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6367043772452904,0.019504422543245217,0.11021692057838045,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.650780554029183,0.01949738465061402,0.1099484613864217,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.6481398577543904,0.019281562405108997,0.10947652387248126,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6898747826300476,0.012207451759732688,0.08853796207759017,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6617693855431764,0.010995159734381256,0.08361608326791208,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6688179398866891,0.011192383828592205,0.0845494016768144,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.67500530293528,0.008131245687191818,0.07178295518155217,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.6762328339170035,0.010216493628706136,0.08074237769457865,0,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6801683667114065,0.011317861481255204,0.08522516790473479,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6276473568450638,0.01632119440793658,0.10055137990641692,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6367203370347223,0.015434692616282518,0.09779823274619695,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6365560129775759,0.015682916928965965,0.09836892388787473,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6814654599772384,0.009167034651133516,0.07646527687590489,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6547949278986281,0.008858932066866738,0.07471656315168516,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6607582069151745,0.008788462455530914,0.07456478454913332,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6705262618570325,0.006194664226590141,0.062361604390261026,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6697811043417723,0.007873734316015691,0.0705793509744361,0,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.6730589192564075,0.008604012013072877,0.07386027371741864,0,
equal_noise_control,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.5909581326137014,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.6015709520544833,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.6018922927417196,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6620695414119849,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6338204535956307,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6399565845279513,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6611908227467187,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6526080744995013,0.0,0.0,0,
equal_noise_control,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.655237517815871,0.0,0.0,0,
equal_noise_control,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6565565431007145,0.019935638108706938,0.11188793735628423,1,
equal_noise_control,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.6443770336665788,0.019144762103976278,0.1091195493533926,1,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6485411274496536,0.019242488756347712,0.10997784370951319,1,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.684066694280195,0.01232845683896302,0.08967174420711874,1,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.654879114571726,0.011372462498184438,0.08459483432794407,1,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.660496188628387,0.011505523967635522,0.08580907343002284,1,
equal_noise_control,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6738015822795104,0.008542068275917877,0.07433140748668245,1,
equal_noise_control,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.669158147048829,0.01064821109174728,0.08287688861329963,1,
equal_noise_control,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.67780287379843,0.011426575103369635,0.08609293991881509,1,
equal_noise_control,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6419224654043079,0.015869152810727257,0.10012916066739692,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6326301651119252,0.015191902885056521,0.09705698666470677,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.635000749939741,0.015247580966547424,0.09766380617888824,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6762778083427969,0.009007491830641558,0.0761518194720998,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6485837439046014,0.008956002318966807,0.07531975514932071,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6537368722575071,0.008860964728870999,0.07514148893131078,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6692191357107058,0.006397809110974227,0.0640960748915603,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6637306697028905,0.007970591058959186,0.07119875089127209,1,
equal_noise_control,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6708632560689126,0.008517901656898988,0.07422408531119118,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6565565431007145,0.019935638108706938,0.11188793735628423,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.6443770336665788,0.019144762103976278,0.1091195493533926,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.6485411274496536,0.019242488756347712,0.10997784370951319,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6840344872876395,0.012492345527125874,0.09025934761174262,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6550915572182082,0.011438271774507607,0.08472566899013288,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.660570789612655,0.011518616416104237,0.08588626786980456,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6747007953597345,0.00860666942620383,0.07460246894488376,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.6682267878728684,0.010392176948907053,0.08184706196776186,1,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6781843934458393,0.011826303476493823,0.08757764986017463,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6447876479876297,0.0166948883835155,0.10242336919701613,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6314333130442912,0.014695522089601837,0.09573704171305865,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6347286933294009,0.015160400923342641,0.09741652740161931,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6762964706737624,0.009168421212055055,0.07676545113533519,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6491095814900475,0.009166830883786812,0.07603712450848864,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6534107235887534,0.008694153337342069,0.07456550263487037,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6698909790260577,0.006440441049064167,0.06431089253920586,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.66332473771886,0.00781639733725385,0.0706732979143714,1,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.6710426034908132,0.008846185657529933,0.07545931310312641,1,
equal_noise_control,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.6072659953211478,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.5954224575826691,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.5965466896404203,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6547691978926452,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6271377092331694,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6297425200018768,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6564139321014298,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6490840213538313,0.0,0.0,1,
equal_noise_control,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6520732069360314,0.0,0.0,1,
equal_noise_control,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6483949282354471,0.019211304919809827,0.1097079950676984,2,
equal_noise_control,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.6478234263571775,0.02008049020568291,0.11142506086277376,2,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.644761809183329,0.019692514232141432,0.11073029251388568,2,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.6889901580413181,0.012625900273827486,0.09033117919119414,2,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.6599478818693807,0.011136839629294583,0.08425303447469853,2,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6562371838132761,0.011507100317725127,0.08451158370728303,2,
equal_noise_control,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6777154629565787,0.00843050651987161,0.07327308684754494,2,
equal_noise_control,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.6735755645396307,0.010894421514254668,0.08314017593813905,2,
equal_noise_control,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6857266011294588,0.011328892413020245,0.08545185351920297,2,
equal_noise_control,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6366168355210262,0.015703767719940923,0.0986031109342538,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6361234823609656,0.016341622209586244,0.09987038099217291,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6340766130592763,0.01618419997052367,0.10020296488930669,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6811532738133743,0.009580948949179328,0.07792992884898288,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6535229770835292,0.00905523445230028,0.07588449589049547,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6511722411803005,0.009190762431074513,0.07515251635248205,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.673083646766082,0.006581050836278752,0.06451796395510946,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6678672360022019,0.008462644522175225,0.0727298075229234,2,
equal_noise_control,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6780840320504403,0.008733077527933264,0.07456942326240472,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6483949282354471,0.019211304919809827,0.1097079950676984,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.6478234263571775,0.02008049020568291,0.11142506086277376,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.644761809183329,0.019692514232141432,0.11073029251388568,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6892307289553566,0.012703866939403105,0.09048324028123629,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6600636880456199,0.011156211962076994,0.08442276546794222,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6562635811669933,0.011517073086367386,0.08456969562841266,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6776992348989282,0.008463253737940277,0.07337448998088439,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.6739658449252733,0.01108063329929808,0.08382485614683155,2,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6849154862056577,0.011176040388748051,0.08474159751021898,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6351141982449778,0.015215798322706956,0.09711141773973789,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6373755244515928,0.016777435729259972,0.10115635858146754,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6344932103010259,0.016335922171777543,0.10061001421859841,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6811612652087244,0.009570366020780182,0.07773435426293746,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6533424322874122,0.008982162230483952,0.07556072742796828,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6514890534798893,0.009362050891944893,0.07582818288864392,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6730546445979775,0.0066019461299072334,0.06454092133598263,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6681774758830207,0.008642053306631207,0.07347435210184827,2,
equal_noise_control,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.677327050409028,0.008573997282161431,0.07372972795580116,2,
equal_noise_control,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.6000293934133877,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.5956976526648644,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.5971304423746683,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6621352242325497,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6377293355223397,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6286507117060449,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6607974366817382,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6499900815953595,0.0,0.0,2,
equal_noise_control,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6593169014968797,0.0,0.0,2,
equal_noise_control,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6490256060067257,0.01981321059357586,0.1112511599270982,3,
equal_noise_control,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.6463735825140043,0.019435805711507794,0.1105306615054848,3,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6548137863235434,0.01980707126624709,0.11130231978568676,3,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.6823318093017108,0.012474274185832865,0.08982655119330735,3,
equal_noise_control,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.6601535084039286,0.011490355783678746,0.08528543685366993,3,
equal_noise_control,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6718445054588931,0.011767874801461794,0.08638531362551612,3,
equal_noise_control,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6642290380942214,0.008691742799750029,0.07464331126308553,3,
equal_noise_control,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.6766081338278683,0.01086498706669971,0.08352022030349647,3,
equal_noise_control,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6784084008193597,0.01141186867108274,0.08570224590397015,3,
equal_noise_control,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6356193882756864,0.015560583094337818,0.09778701227729288,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6329959662786477,0.015202157026270936,0.0972597095511807,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6400018988793845,0.015536248020804234,0.0981920455449271,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.674356667729553,0.008856315323225929,0.07516293231721043,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6529075554648317,0.008892667109550481,0.07463975234596675,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6617521321630573,0.00903277990480697,0.07563481913085014,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.661576099543208,0.006386526483555562,0.06355752857927262,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6687327250742439,0.008005023892331502,0.07137615534330213,3,
equal_noise_control,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.670994867834711,0.008299015590335983,0.07249594053329896,3,
equal_noise_control,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6490256060067257,0.01981321059357586,0.1112511599270982,3,
